Size,Zeta Potential,Admin,Type,MAT,TS,CT,TM,Shape,_candidate_id,pred_proba_high,pred_score,Size (nm),rank_model
1.893,-9.793,3.305,ONM,Dendrimer,Passive,Ovary,Xenograft Orthotopic,Spherical,17760,0.18039612194830154,0.18039612194830154,78.16278045883297,40698
0.983,-36.964,347.796,ONM,Hydrogel,Active,Lung,Xenograft Heterotopic,Spherical,17169,0.18038655529867945,0.18038655529867945,9.616122783836646,40699
0.929,-36.344,281.581,ONM,Hydrogel,Active,Lung,Xenograft Heterotopic,Spherical,31548,0.18038655529867945,0.18038655529867945,8.491804750363139,40700
1.149,-27.859,67.335,ONM,Dendrimer,Passive,Cervix,Xenograft Heterotopic,Spherical,5492,0.18038246749363004,0.18038246749363004,14.092887984218748,40701
1.0,-36.975,206.235,ONM,Dendrimer,Passive,Ovary,Xenograft Orthotopic,Spherical,34602,0.18037376941031621,0.18037376941031621,10.0,40702
0.917,-37.742,185.322,ONM,Dendrimer,Passive,Ovary,Xenograft Orthotopic,Spherical,9551,0.18037376941031621,0.18037376941031621,8.260379495771788,40703
0.942,-37.017,220.817,ONM,Polymeric,Passive,Breast,Allograft Heterotopic,Spherical,8802,0.180345526674725,0.180345526674725,8.74983775227436,40704
0.921,-37.957,269.529,ONM,Polymeric,Passive,Breast,Allograft Heterotopic,Spherical,35767,0.180345526674725,0.180345526674725,8.336811846196344,40705
2.132,-32.077,20.721,INM,Gold,Passive,Breast,Allograft Heterotopic,Other,49206,0.18033453074009506,0.18033453074009506,135.51894123510365,40706
2.087,5.28,237.066,INM,Other IM,Active,Lung,Xenograft Heterotopic,Plate,7324,0.18027966536113893,0.18027966536113893,122.17996601648723,40707
1.489,-12.358,272.79,ONM,Other OM,Passive,Breast,Xenograft Heterotopic,Rod,15314,0.1802639687777852,0.1802639687777852,30.83187950249355,40708
2.467,33.539,63.595,ONM,Hydrogel,Active,Breast,Allograft Heterotopic,Spherical,25131,0.18025088482073653,0.18025088482073653,293.0893245250321,40709
2.502,3.009,24.239,ONM,Polymeric,Passive,Skin,Xenograft Orthotopic,Other,35006,0.18024442629381668,0.18024442629381668,317.6874070649769,40710
1.609,-21.754,250.613,ONM,Dendrimer,Passive,Cervix,Xenograft Heterotopic,Spherical,31509,0.18023115840778103,0.18023115840778103,40.64433291652128,40711
1.84,21.554,273.967,ONM,Hydrogel,Passive,Pancreas,Xenograft Heterotopic,Spherical,3164,0.18021206857070426,0.18021206857070426,69.18309709189366,40712
1.287,-36.88,270.549,ONM,Polymeric,Active,Breast,Xenograft Orthotopic,Spherical,45972,0.18020799473999563,0.18020799473999563,19.364219639466068,40713
2.318,5.347,171.839,ONM,Other OM,Passive,Breast,Allograft Heterotopic,Spherical,29405,0.1802054709073943,0.1802054709073943,207.9696687103696,40714
1.811,33.927,145.112,INM,Gold,Passive,Colon,Allograft Heterotopic,Rod,31562,0.1801721333466455,0.1801721333466455,64.71426157485831,40715
1.427,25.465,30.251,INM,Gold,Passive,Colon,Allograft Heterotopic,Rod,46002,0.1801648939789699,0.1801648939789699,26.730064086633117,40716
2.593,31.2,278.64,ONM,Other OM,Passive,Skin,Allograft Orthotopic,Plate,29221,0.18015447255822895,0.18015447255822895,391.74187710778307,40717
2.591,28.352,215.767,ONM,Other OM,Passive,Skin,Allograft Orthotopic,Plate,15503,0.18015447255822895,0.18015447255822895,389.9419866765436,40718
1.975,-27.524,169.51,INM,Other IM,Passive,Sarcoma,Xenograft Heterotopic,Spherical,22004,0.18010442854482325,0.18010442854482325,94.40608762859236,40719
0.834,-21.526,273.917,ONM,Polymeric,Passive,Lung,Allograft Heterotopic,Spherical,44169,0.18008666679956536,0.18008666679956536,6.823386941416696,40720
1.282,26.512,79.385,ONM,Other OM,Passive,Lung,Xenograft Heterotopic,Spherical,46051,0.18007561067644792,0.18007561067644792,19.14255925021086,40721
2.282,-0.222,217.764,ONM,Polymeric,Passive,Lung,Xenograft Heterotopic,Rod,31657,0.18005747615618434,0.18005747615618434,191.4255925021086,40722
0.982,-36.861,360.733,INM,Gold,Passive,Ovary,Xenograft Orthotopic,Spherical,2911,0.18005652938188674,0.18005652938188674,9.594006315159332,40723
1.121,-11.529,402.86,ONM,Other OM,Passive,Brain,Xenograft Heterotopic,Plate,22243,0.18004747252800846,0.18004747252800846,13.212956341865752,40724
0.929,-1.891,48.918,Hybrid,Hybrid,Passive,Colon,Allograft Heterotopic,Spherical,12044,0.1800347347776578,0.1800347347776578,8.491804750363139,40725
1.917,2.022,299.962,ONM,Other OM,Active,Lung,Xenograft Heterotopic,Plate,40714,0.18003247118744561,0.18003247118744561,82.60379495771788,40726
1.687,-34.431,386.266,ONM,Other OM,Active,Colon,Xenograft Heterotopic,Spherical,11501,0.180024172782982,0.180024172782982,48.64072056914617,40727
0.796,31.125,202.604,ONM,Dendrimer,Passive,Colon,Allograft Heterotopic,Spherical,38984,0.18000247914772957,0.18000247914772957,6.251726927756859,40728
1.576,-35.408,92.825,INM,Gold,Passive,Ovary,Xenograft Orthotopic,Spherical,35361,0.18000244604421156,0.18000244604421156,37.67037989839089,40729
1.868,-34.341,64.999,INM,Gold,Passive,Ovary,Xenograft Orthotopic,Spherical,14377,0.17999929925481387,0.17999929925481387,73.79042301291011,40730
2.4,36.54,120.44,INM,Iron Oxide,Active,Prostate,Xenograft Heterotopic,Spherical,46331,0.17999474343001695,0.17999474343001695,251.18864315095797,40731
1.775,7.102,120.177,INM,Gold,Active,Brain,Xenograft Heterotopic,Other,39869,0.17999462919327855,0.17999462919327855,59.566214352901035,40732
1.319,-31.841,364.484,ONM,Dendrimer,Passive,Cervix,Xenograft Heterotopic,Spherical,48403,0.17998380057342525,0.17998380057342525,20.844908830972887,40733
0.864,-35.941,336.123,INM,Iron Oxide,Passive,Pancreas,Xenograft Heterotopic,Other,3593,0.1799739922370646,0.1799739922370646,7.3113908348341745,40734
2.023,16.163,2.673,INM,Gold,Passive,Breast,Allograft Heterotopic,Rod,10086,0.17996987756434715,0.17996987756434715,105.43868963912593,40735
1.708,12.917,57.625,ONM,Other OM,Active,Lung,Xenograft Heterotopic,Plate,10978,0.17996880455901493,0.17996880455901493,51.05049999754062,40736
0.869,-14.052,400.296,INM,Iron Oxide,Passive,Pancreas,Xenograft Heterotopic,Other,1426,0.17996783532140587,0.17996783532140587,7.396052750582378,40737
1.747,-13.781,150.112,ONM,Other OM,Passive,Breast,Allograft Heterotopic,Spherical,14627,0.17995705447892904,0.17995705447892904,55.84701947368309,40738
1.737,-1.116,20.278,INM,Gold,Passive,Colon,Allograft Heterotopic,Rod,24147,0.17994254808124793,0.17994254808124793,54.57578610912711,40739
2.039,-3.804,409.065,ONM,Other OM,Passive,Brain,Xenograft Heterotopic,Rod,26645,0.17989822944700684,0.17989822944700684,109.39563662720941,40740
1.718,-34.452,152.048,ONM,Other OM,Active,Lung,Xenograft Heterotopic,Plate,32797,0.17988910764346064,0.17988910764346064,52.239618899911974,40741
2.347,-10.65,246.435,INM,Iron Oxide,Passive,Lung,Xenograft Heterotopic,Spherical,41723,0.17987690432601755,0.17987690432601755,222.3309890651403,40742
0.999,11.938,97.216,ONM,Polymeric,Passive,Lung,Xenograft Heterotopic,Spherical,26159,0.17985741965201993,0.17985741965201993,9.977000638225533,40743
1.383,11.464,367.898,INM,Iron Oxide,Passive,Lung,Xenograft Heterotopic,Spherical,45985,0.17984110296155653,0.17984110296155653,24.154608344449404,40744
1.396,14.25,326.577,INM,Iron Oxide,Passive,Lung,Xenograft Heterotopic,Spherical,14018,0.17984110296155653,0.17984110296155653,24.888573182823905,40745
0.898,-36.94,214.88,INM,Gold,Active,Pancreas,Xenograft Heterotopic,Spherical,14924,0.17981970755324142,0.17981970755324142,7.906786279998252,40746
2.563,-19.209,116.88,ONM,Other OM,Passive,Brain,Xenograft Heterotopic,Plate,23442,0.1798173504037095,0.1798173504037095,365.59479161312504,40747
1.893,-31.69,98.017,INM,Other IM,Passive,Breast,Xenograft Orthotopic,Spherical,44161,0.17981324270208496,0.17981324270208496,78.16278045883297,40748
2.004,-18.61,189.754,ONM,Polymeric,Passive,Lung,Xenograft Heterotopic,Spherical,48882,0.17980553811607716,0.17980553811607716,100.92528860766845,40749
2.114,22.625,372.542,ONM,Other OM,Active,Colon,Xenograft Heterotopic,Spherical,438,0.1798054432453572,0.1798054432453572,130.016957803329,40750
1.077,22.589,146.707,INM,Gold,Passive,Other,Xenograft Heterotopic,Spherical,3608,0.17980311709271635,0.17980311709271635,11.93988104464273,40751
1.813,29.691,286.953,ONM,Liposome,Passive,Sarcoma,Allograft Orthotopic,Spherical,41713,0.1797954786032045,0.1797954786032045,65.01296903430907,40752
0.932,-28.696,285.993,Hybrid,Hybrid,Passive,Breast,Xenograft Heterotopic,Plate,41203,0.17976401598876518,0.17976401598876518,8.550667128846834,40753
1.777,8.572,173.739,INM,Iron Oxide,Passive,Pancreas,Xenograft Heterotopic,Other,10393,0.17976029367620533,0.17976029367620533,59.84115950603196,40754
1.213,-22.015,325.37,INM,Iron Oxide,Active,Breast,Xenograft Heterotopic,Spherical,28451,0.17975983223726644,0.17975983223726644,16.330519478943348,40755
1.775,-22.001,0.905,ONM,Dendrimer,Passive,Sarcoma,Allograft Orthotopic,Spherical,34896,0.17975552210472598,0.17975552210472598,59.566214352901035,40756
2.38,20.146,200.894,ONM,Polymeric,Passive,Ovary,Xenograft Heterotopic,Other,21732,0.17973532631408162,0.17973532631408162,239.88329190194898,40757
0.902,-36.922,55.491,INM,Gold,Passive,Breast,Xenograft Orthotopic,Spherical,7844,0.1797323671705227,0.1797323671705227,7.979946872679767,40758
0.938,21.793,38.887,INM,Silica,Passive,Colon,Allograft Heterotopic,Spherical,35479,0.17972236662753396,0.17972236662753396,8.669618757582166,40759
2.117,13.314,135.038,ONM,Other OM,Active,Breast,Allograft Orthotopic,Spherical,22064,0.17969856446938048,0.17969856446938048,130.9181922999407,40760
1.518,-32.253,230.434,INM,Gold,Passive,Breast,Allograft Heterotopic,Other,42724,0.17969564799639043,0.17969564799639043,32.96097121774578,40761
1.082,17.704,354.008,ONM,Other OM,Passive,Ovary,Xenograft Heterotopic,Other,9106,0.17969081114298166,0.17969081114298166,12.078138351067803,40762
2.357,-1.492,401.746,ONM,Hydrogel,Active,Breast,Allograft Heterotopic,Spherical,49697,0.17967317114276946,0.17967317114276946,227.50974307720716,40763
2.288,31.354,232.115,ONM,Liposome,Passive,Breast,Allograft Orthotopic,Spherical,12451,0.17966445489539357,0.17966445489539357,194.08858775927774,40764
1.284,-20.272,48.634,INM,Other IM,Active,Cervix,Xenograft Heterotopic,Rod,15357,0.17965916597844003,0.17965916597844003,19.230917289101587,40765
0.998,19.304,285.513,ONM,Other OM,Passive,Lung,Xenograft Heterotopic,Spherical,48147,0.17965799231371374,0.17965799231371374,9.954054173515269,40766
0.922,21.13,325.602,ONM,Other OM,Passive,Lung,Xenograft Heterotopic,Spherical,18348,0.17965799231371374,0.17965799231371374,8.35603018231248,40767
1.866,-16.762,285.509,Hybrid,Hybrid,Passive,Colon,Allograft Heterotopic,Spherical,13348,0.17964359843846692,0.17964359843846692,73.45138681571152,40768
2.101,-18.144,22.395,ONM,Other OM,Active,Breast,Allograft Heterotopic,Plate,17747,0.17962398621320785,0.17962398621320785,126.18275345906706,40769
1.044,-16.09,316.817,ONM,Polymeric,Passive,Ovary,Xenograft Orthotopic,Spherical,11132,0.17961248951536832,0.17961248951536832,11.066237839776663,40770
1.468,-4.384,146.449,ONM,Liposome,Passive,Sarcoma,Allograft Orthotopic,Spherical,932,0.17959680489053864,0.17959680489053864,29.376496519615305,40771
1.037,-15.023,150.24,Hybrid,Hybrid,Passive,Breast,Xenograft Heterotopic,Plate,3803,0.17959376874140226,0.17959376874140226,10.889300933334333,40772
1.849,-13.702,103.26,ONM,Other OM,Passive,Brain,Xenograft Heterotopic,Plate,17613,0.17959347920364854,0.17959347920364854,70.6317554262962,40773
2.126,-27.279,300.479,INM,Gold,Passive,Brain,Xenograft Heterotopic,Other,12201,0.17957601815910623,0.17957601815910623,133.6595516546442,40774
0.967,-5.256,212.812,INM,Other IM,Passive,Liver,Xenograft Heterotopic,Rod,20048,0.17957435331812976,0.17957435331812976,9.268298233793493,40775
1.029,-14.724,195.623,Hybrid,Hybrid,Passive,Breast,Xenograft Heterotopic,Plate,27157,0.17956931869892406,0.17956931869892406,10.690548792226577,40776
1.141,-9.953,299.673,ONM,Other OM,Passive,Other,Allograft Heterotopic,Spherical,34416,0.1795606582873252,0.1795606582873252,13.83566378971781,40777
1.668,-14.015,11.341,INM,Gold,Passive,Ovary,Xenograft Orthotopic,Rod,6458,0.1795467247183138,0.1795467247183138,46.55860935229589,40778
2.211,1.188,83.497,ONM,Other OM,Passive,Brain,Xenograft Heterotopic,Plate,12458,0.17954544810171646,0.17954544810171646,162.55487557504833,40779
2.477,13.123,174.829,ONM,Other OM,Passive,Colon,Allograft Orthotopic,Other,19792,0.1795378161526861,0.1795378161526861,299.916251898765,40780
1.83,30.699,370.637,ONM,Polymeric,Passive,Colon,Allograft Orthotopic,Spherical,4405,0.179529349818136,0.179529349818136,67.60829753919819,40781
2.363,0.369,23.746,ONM,Other OM,Passive,Colon,Allograft Orthotopic,Other,29868,0.17951487055497753,0.17951487055497753,230.6747188720069,40782
2.108,25.918,35.818,Hybrid,Hybrid,Passive,Colon,Allograft Heterotopic,Spherical,28601,0.1795041694177189,0.1795041694177189,128.23305826560218,40783
1.873,-37.213,417.998,INM,Other IM,Passive,Liver,Xenograft Heterotopic,Spherical,48532,0.17947807398632512,0.17947807398632512,74.64487584100665,40784
1.828,-28.238,145.294,INM,Other IM,Active,Cervix,Xenograft Heterotopic,Rod,28876,0.17947464263531424,0.17947464263531424,67.29766562843179,40785
0.806,-28.112,74.768,INM,Silica,Passive,Breast,Xenograft Heterotopic,Spherical,37895,0.1794679969609829,0.1794679969609829,6.397348354826482,40786
2.401,-25.025,27.83,ONM,Polymeric,Passive,Ovary,Xenograft Heterotopic,Other,46614,0.179461449440605,0.179461449440605,251.76769277588545,40787
1.007,13.595,80.944,ONM,Polymeric,Passive,Lung,Xenograft Heterotopic,Spherical,25219,0.17946076569038116,0.17946076569038116,10.162486928706954,40788
0.724,-8.27,403.524,ONM,Polymeric,Passive,Skin,Xenograft Orthotopic,Spherical,48680,0.17945153267739009,0.17945153267739009,5.296634438916578,40789
1.082,-35.225,267.789,ONM,Liposome,Active,Sarcoma,Xenograft Heterotopic,Spherical,42682,0.1794330645435521,0.1794330645435521,12.078138351067803,40790
0.813,-34.106,61.15,INM,Gold,Passive,Other,Xenograft Heterotopic,Spherical,49425,0.1794289855556558,0.1794289855556558,6.501296903430906,40791
1.797,-23.285,202.786,ONM,Other OM,Active,Breast,Xenograft Heterotopic,Rod,26425,0.17939187174619176,0.17939187174619176,62.66138646723353,40792
1.088,-20.872,329.325,ONM,Polymeric,Passive,Colon,Allograft Heterotopic,Spherical,4200,0.17938250116718607,0.17938250116718607,12.246161992650489,40793
1.686,31.639,178.546,INM,Gold,Active,Prostate,Xenograft Heterotopic,Spherical,29970,0.17937141427476413,0.17937141427476413,48.5288500162121,40794
2.551,24.238,307.801,ONM,Liposome,Active,Prostate,Xenograft Heterotopic,Spherical,31482,0.17933898006647644,0.17933898006647644,355.6313185689855,40795
2.031,1.118,85.688,ONM,Liposome,Passive,Other,Xenograft Heterotopic,Spherical,8393,0.1793277079525196,0.1793277079525196,107.3989412341245,40796
1.764,-33.064,158.96,ONM,Other OM,Passive,Breast,Xenograft Heterotopic,Rod,37793,0.17930355175820029,0.17930355175820029,58.07644175213121,40797
1.456,-7.318,105.761,INM,Other IM,Passive,Glioma,Allograft Orthotopic,Spherical,30348,0.17930286393508627,0.17930286393508627,28.575905433749465,40798
1.617,-25.317,255.036,INM,Gold,Passive,Breast,Allograft Heterotopic,Rod,26784,0.17929351667890417,0.17929351667890417,41.39996748197304,40799
2.283,5.646,206.378,ONM,Hydrogel,Active,Pancreas,Xenograft Heterotopic,Spherical,11649,0.1792701633796547,0.1792701633796547,191.8668740670289,40800
1.746,15.308,10.624,ONM,Polymeric,Active,Liver,Allograft Heterotopic,Spherical,47338,0.1792590450740988,0.1792590450740988,55.71857489319299,40801
1.224,31.776,202.518,INM,Gold,Passive,Prostate,Xenograft Heterotopic,Rod,34484,0.17925654506287308,0.17925654506287308,16.749428760264372,40802
1.28,25.008,265.048,INM,Gold,Passive,Prostate,Xenograft Heterotopic,Rod,32131,0.17925654506287308,0.17925654506287308,19.054607179632473,40803
1.1,-17.696,67.752,INM,Other IM,Passive,Liver,Allograft Heterotopic,Other,33833,0.1792310875670336,0.1792310875670336,12.589254117941675,40804
1.853,-27.156,141.159,ONM,Polymeric,Passive,Colon,Allograft Orthotopic,Spherical,47363,0.17923057012582297,0.17923057012582297,71.28530301265195,40805
1.151,29.391,169.308,ONM,Other OM,Passive,Lung,Xenograft Heterotopic,Spherical,34217,0.17922417402274446,0.17922417402274446,14.157937799570817,40806
0.779,11.95,79.851,INM,Gold,Passive,Prostate,Xenograft Heterotopic,Rod,29058,0.17922336334761563,0.17922336334761563,6.011737374832781,40807
1.133,-15.365,5.257,INM,Gold,Active,Breast,Xenograft Heterotopic,Spherical,37551,0.1792201823584185,0.1792201823584185,13.583134465871542,40808
1.669,7.523,132.602,INM,Iron Oxide,Passive,Pancreas,Xenograft Heterotopic,Other,18049,0.17920551983815927,0.17920551983815927,46.665938031428865,40809
1.856,12.241,246.53,INM,Other IM,Active,Lung,Xenograft Heterotopic,Plate,9120,0.17920067068294515,0.17920067068294515,71.77942912713618,40810
0.903,-31.925,217.133,INM,Gold,Passive,Breast,Allograft Heterotopic,Other,25670,0.1791963412762421,0.1791963412762421,7.9983425500702845,40811
1.239,-2.223,357.233,INM,Silica,Passive,Colon,Allograft Heterotopic,Spherical,15239,0.17917344911211225,0.17917344911211225,17.338039977541385,40812
1.932,-22.89,150.851,ONM,Other OM,Passive,Brain,Xenograft Heterotopic,Rod,564,0.1791722216042064,0.1791722216042064,85.50667128846833,40813
1.871,-29.33,63.767,ONM,Polymeric,Passive,Breast,Xenograft Orthotopic,Spherical,42371,0.17915987809714545,0.17915987809714545,74.30191378967014,40814
1.693,-17.044,95.606,ONM,Other OM,Passive,Ovary,Xenograft Heterotopic,Other,22630,0.17913822690595363,0.17913822690595363,49.31738039549359,40815
2.41,-7.703,243.29,INM,Iron Oxide,Passive,Lung,Xenograft Heterotopic,Spherical,41752,0.17909786363242122,0.17909786363242122,257.03957827688646,40816
2.029,-17.579,95.115,INM,Other IM,Passive,Cervix,Xenograft Heterotopic,Other,48815,0.17909444591987672,0.17909444591987672,106.90548792226576,40817
1.84,5.395,84.337,INM,Other IM,Active,Lung,Xenograft Heterotopic,Plate,33844,0.17909395261237382,0.17909395261237382,69.18309709189366,40818
1.986,-16.851,83.848,ONM,Other OM,Passive,Brain,Xenograft Heterotopic,Plate,15884,0.17908883698304437,0.17908883698304437,96.8277856261249,40819
2.411,-24.101,31.415,INM,Other IM,Active,Breast,Xenograft Orthotopic,Spherical,46654,0.17907332595124953,0.17907332595124953,257.63211570025754,40820
2.442,-20.746,359.395,INM,Iron Oxide,Active,Prostate,Xenograft Heterotopic,Spherical,14367,0.1790728326164986,0.1790728326164986,276.6941645411513,40821
2.005,-20.564,400.523,ONM,Other OM,Active,Brain,Xenograft Heterotopic,Rod,48913,0.1790642286536471,0.1790642286536471,101.15794542598982,40822
1.703,-12.954,304.214,ONM,Other OM,Passive,Brain,Xenograft Heterotopic,Rod,7003,0.1790586016254608,0.1790586016254608,50.46612975635284,40823
1.584,6.129,396.528,INM,Gold,Passive,Colon,Allograft Heterotopic,Rod,15027,0.17905719355971886,0.17905719355971886,38.37072454922788,40824
1.509,21.669,399.337,ONM,Polymeric,Passive,Cervix,Xenograft Heterotopic,Spherical,31957,0.17905507598412926,0.17905507598412926,32.284941217126345,40825
0.845,-9.194,151.233,INM,Gold,Passive,Cervix,Xenograft Heterotopic,Spherical,47127,0.17903607619648718,0.17903607619648718,6.998419960022734,40826
2.507,-9.079,361.033,INM,Other IM,Active,Breast,Xenograft Heterotopic,Plate,16121,0.17902712894054915,0.17902712894054915,321.3660538640318,40827
1.535,32.661,21.429,INM,Gold,Passive,Prostate,Xenograft Heterotopic,Rod,7737,0.1790248156856673,0.1790248156856673,34.27677865464503,40828
1.47,11.678,41.633,ONM,Hydrogel,Passive,Pancreas,Xenograft Heterotopic,Spherical,38647,0.17902417036788879,0.17902417036788879,29.512092266663856,40829
1.272,26.112,87.7,ONM,Other OM,Passive,Lung,Xenograft Heterotopic,Spherical,400,0.17901513494928173,0.17901513494928173,18.706821403658008,40830
1.765,36.013,80.366,INM,Gold,Active,Brain,Xenograft Heterotopic,Spherical,29904,0.17900850629822682,0.17900850629822682,58.21032177708713,40831
0.893,33.884,89.476,ONM,Polymeric,Passive,Cervix,Xenograft Heterotopic,Spherical,24370,0.1790075336567995,0.1790075336567995,7.816278045883297,40832
0.921,-19.994,294.044,INM,Other IM,Passive,Liver,Xenograft Heterotopic,Spherical,21629,0.17899617290616104,0.17899617290616104,8.336811846196344,40833
2.337,2.007,123.018,ONM,Other OM,Passive,Colon,Allograft Orthotopic,Other,27527,0.1789912575752649,0.1789912575752649,217.27011788637455,40834
0.838,11.608,120.688,ONM,Polymeric,Passive,Liver,Xenograft Heterotopic,Spherical,5208,0.17896432242914553,0.17896432242914553,6.8865229634427605,40835
0.764,9.133,15.185,INM,Gold,Passive,Colon,Allograft Heterotopic,Rod,28522,0.17895928276199471,0.17895928276199471,5.807644175213121,40836
0.845,-23.253,366.086,ONM,Polymeric,Passive,Ovary,Xenograft Heterotopic,Spherical,35183,0.17895447670103154,0.17895447670103154,6.998419960022734,40837
0.935,5.093,10.17,INM,Gold,Active,Prostate,Xenograft Heterotopic,Rod,48578,0.17892638078743084,0.17892638078743084,8.609937521846007,40838
2.419,14.554,392.956,INM,Iron Oxide,Active,Breast,Xenograft Heterotopic,Spherical,6936,0.17891970235659066,0.17891970235659066,262.4218543384442,40839
2.426,9.927,387.589,INM,Iron Oxide,Active,Breast,Xenograft Heterotopic,Spherical,39130,0.17891970235659066,0.17891970235659066,266.68586645214805,40840
1.027,17.0,327.708,INM,Gold,Passive,Other,Xenograft Heterotopic,Spherical,29504,0.17890397446002093,0.17890397446002093,10.641430182243159,40841
0.933,-38.471,299.726,ONM,Dendrimer,Passive,Ovary,Xenograft Orthotopic,Spherical,38736,0.17889647753398563,0.17889647753398563,8.570378452303697,40842
1.392,2.416,222.997,Hybrid,Hybrid,Passive,Glioma,Xenograft Heterotopic,Spherical,36267,0.17888178676269875,0.17888178676269875,24.660393372343385,40843
1.187,-31.821,182.722,INM,Other IM,Passive,Sarcoma,Xenograft Heterotopic,Spherical,49894,0.17883975097678997,0.17883975097678997,15.381546403030349,40844
1.873,35.415,196.416,INM,Gold,Passive,Prostate,Xenograft Heterotopic,Rod,4502,0.17878410613874707,0.17878410613874707,74.64487584100665,40845
1.519,26.268,92.748,ONM,Other OM,Passive,Brain,Xenograft Heterotopic,Rod,48292,0.1787564057410072,0.1787564057410072,33.036954103681474,40846
2.489,-32.196,7.14,ONM,Polymeric,Passive,Breast,Allograft Heterotopic,Spherical,42365,0.17874793924634588,0.17874793924634588,308.31879502493535,40847
0.831,-14.486,403.186,ONM,Polymeric,Passive,Colon,Allograft Orthotopic,Spherical,29760,0.1787466767251771,0.1787466767251771,6.77641507610675,40848
2.509,9.327,38.654,ONM,Polymeric,Passive,Lung,Xenograft Heterotopic,Rod,44871,0.1787310631956656,0.1787310631956656,322.84941217126345,40849
1.38,-35.298,211.386,INM,Other IM,Passive,Liver,Xenograft Heterotopic,Spherical,24944,0.17872711633298144,0.17872711633298144,23.9883291901949,40850
1.017,-35.164,159.042,Hybrid,Hybrid,Passive,Breast,Xenograft Heterotopic,Plate,39340,0.17872147680586875,0.17872147680586875,10.39920165829059,40851
1.004,19.263,312.619,INM,Gold,Passive,Prostate,Xenograft Heterotopic,Rod,12863,0.17872081879827117,0.17872081879827117,10.092528860766844,40852
1.461,-12.799,202.306,ONM,Other OM,Passive,Breast,Xenograft Heterotopic,Rod,43056,0.17868621510470858,0.17868621510470858,28.90679882365476,40853
1.243,-27.109,213.157,INM,Other IM,Passive,Breast,Xenograft Orthotopic,Spherical,40673,0.17867736551174815,0.17867736551174815,17.498466886246575,40854
1.863,31.614,135.38,ONM,Polymeric,Passive,Colon,Allograft Heterotopic,Spherical,11103,0.17866925601785205,0.17866925601785205,72.94575102545687,40855
1.067,22.228,106.383,Hybrid,Hybrid,Passive,Colon,Allograft Heterotopic,Spherical,21944,0.17865403913067662,0.17865403913067662,11.668096170609624,40856
1.092,22.948,101.875,Hybrid,Hybrid,Passive,Colon,Allograft Heterotopic,Spherical,49261,0.17865403913067662,0.17865403913067662,12.359474334445107,40857
2.295,12.079,103.007,ONM,Other OM,Passive,Colon,Allograft Orthotopic,Other,4334,0.17865364314395782,0.17865364314395782,197.24227361148533,40858
2.386,-0.36,143.501,ONM,Polymeric,Passive,Lung,Xenograft Heterotopic,Rod,955,0.17862845507572161,0.17862845507572161,243.2204009073816,40859
1.022,-0.843,276.355,ONM,Polymeric,Passive,Prostate,Xenograft Heterotopic,Spherical,23415,0.17862308342593716,0.17862308342593716,10.519618738232229,40860
2.583,4.891,241.125,INM,Iron Oxide,Active,Breast,Xenograft Heterotopic,Spherical,37342,0.17861288745829018,0.17861288745829018,382.82474331682283,40861
1.705,13.277,274.973,ONM,Polymeric,Passive,Cervix,Xenograft Heterotopic,Spherical,959,0.1786069272433274,0.1786069272433274,50.69907082747044,40862
1.135,-36.132,116.594,ONM,Polymeric,Passive,Colon,Allograft Heterotopic,Spherical,29986,0.17858081912840623,0.17858081912840623,13.645831365889245,40863
1.373,-36.88,419.852,ONM,Other OM,Active,Lung,Xenograft Heterotopic,Plate,13225,0.17856246067079132,0.17856246067079132,23.60478233180577,40864
0.829,16.498,322.827,INM,Gold,Passive,Prostate,Xenograft Heterotopic,Other,40659,0.1785577029351621,0.1785577029351621,6.745280276979219,40865
1.046,-32.15,254.571,ONM,Polymeric,Passive,Colon,Allograft Heterotopic,Spherical,45044,0.17855635821265656,0.17855635821265656,11.117317272815914,40866
1.768,-6.136,204.405,INM,Other IM,Passive,Liver,Xenograft Heterotopic,Rod,25238,0.17851125391254835,0.17851125391254835,58.613816451402876,40867
1.754,-31.322,26.138,ONM,Other OM,Active,Liver,Xenograft Heterotopic,Spherical,34427,0.17851113878901492,0.17851113878901492,56.754460540854716,40868
2.411,6.227,397.196,ONM,Liposome,Active,Prostate,Xenograft Heterotopic,Spherical,32289,0.17850847402059736,0.17850847402059736,257.63211570025754,40869
1.55,-2.602,284.293,ONM,Other OM,Passive,Brain,Xenograft Heterotopic,Rod,31846,0.17849588189298274,0.17849588189298274,35.48133892335755,40870
1.654,-20.635,414.824,INM,Gold,Active,Breast,Xenograft Heterotopic,Other,36803,0.17849383984925984,0.17849383984925984,45.08167045414601,40871
1.898,-15.47,62.088,ONM,Other OM,Active,Prostate,Xenograft Heterotopic,Spherical,44581,0.17849042946247162,0.17849042946247162,79.06786279998249,40872
1.37,25.298,2.889,ONM,Polymeric,Passive,Colon,Allograft Orthotopic,Spherical,5419,0.17847647323872523,0.17847647323872523,23.442288153199225,40873
2.455,2.712,182.003,ONM,Polymeric,Passive,Ovary,Xenograft Heterotopic,Rod,39221,0.17847370968197143,0.17847370968197143,285.10182675039096,40874
2.23,-27.733,238.576,ONM,Polymeric,Active,Brain,Xenograft Orthotopic,Spherical,1265,0.17846620358169113,0.17846620358169113,169.82436524617444,40875
